,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
2715,5,False,"06 16, 2016",A1AS1520CGYJ79,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Amazon Customer,"A-MA-ZING!  I needed a good jogging shoe and these make me feel like ""Forest Gump"".  I felt like I was running on a cloud.  I have narrow feet and these fit perfectly.  I am so happy that I am going to purchase another two pair as back-ups for once it's time to replace them.  Highly recommend to women who like to walk or run and light a light weight, comfortable shoe.",Absolutely Perfect Shoe!!,1466035200,3.0,
2716,5,True,"06 10, 2016",AIP4C9MG13COB,B010RRWKT4,"{'Size:': ' 10.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Cheryl A Stoneham,"Comfortable and lightweight. Need a good training shoe that's also supportive and flexible.  I really like the fit, but had to get 1/2 size larger as this style in my size is too perfect from heel to toe.",Comfortable and lightweight,1465516800,11.0,
2717,5,True,"06 5, 2016",A1X1DXP9HGXG27,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Andrea Beatriz Spinelli,Excellent,Five Stars,1465084800,,
2718,5,True,"06 2, 2016",AIO1XEP0AIDQJ,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",my3sons+3,"These shoes are awesome!  They are nearly weightless and feel great on my feet.  The first day I wore them I wore them ALL day on vacation.  I put them on the next day and did the same.  Besides the comfort, they are really a cool color!",Awesome shoes!,1464825600,,
2719,5,True,"05 29, 2016",AYNXCABS73RDW,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",DEBRA GRANT,Super cute!,Five Stars,1464480000,,
2720,5,True,"05 28, 2016",A2X2KP4XXM06OU,B010RRWKT4,"{'Size:': ' 11 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",Amazon Customer,perfect,Five Stars,1464393600,,
2721,5,False,"05 24, 2016",A15DWAOMHKY7F2,B010RRWKT4,,N. Barker,"This is the most comfortable shoe I've ever had. No other shoe can compare to how the individual nubs on the bottom allow your foot to be cushioned, yet work like it's suppose to. My feet feel cradled in this shoe and hard surfaces don't make my feet ache anymore.

These shoes have a small amount of support, but not much, which I like as I'm coming from vibram five fingers. (Sorry vffs, I'm bailing after 2 years of shin splints, no matter what I did).

Highly recommended for walking/running on concrete or tracks. As long as nike continues to make the flex supreme, they will get my money. Please don't change this shoe!",Time to leave the fad of the month for something that works.,1464048000,8.0,
2722,4,True,"05 24, 2016",A2P87PVYP2KLT6,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",J Linsell,"I wear them for Zumba and my heel slips on turns. A little annoying because I have to pay attention but they are so cute and comfy, it balances out.",A little annoying because I have to pay attention but they are ...,1464048000,,
2723,5,True,"05 20, 2016",A1OOBIVO3APP7E,B010RRWKT4,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Rosana Maita,Nice shoes,Five Stars,1463702400,,
2724,5,False,"05 18, 2016",A2G9JO5SZ3GUXH,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Grey'}",TJ Amber,"These run large. I wear a 9.5 exactly in every shoe, but these I bought a 9, and the toe area is pretty wide plus plenty long even with socks. Very comfy and very nice looking shoe. I love them but glad I was able to try them on before purchasing.",and the toe area is pretty wide plus plenty long even with socks,1463529600,,
2725,5,True,"05 16, 2016",A14NH559TEDFQL,B010RRWKT4,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Amazon Customer,"Perfect fit, very comfortable, and a great color. They also fit as expected.",Five Stars,1463356800,,
2726,5,True,"05 15, 2016",A2KCFRMKVHYSU7,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",Saving star,Really comfy and nice color,Great and comfy for sports,1463270400,,
2727,4,True,"05 11, 2016",A10RXRZE0TAKPU,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",Mark S,"The picture makes the shoe look like it has a ""boxier"" toe rather than the ""pointier"" toe that it actually has. I have wider feet and generally need to buy a size or half size longer to get a comfortable width (in any brand of shoe). I was shooting for a rounder, broader toe design which is more comfortable for me, and I feel that the pictures of this shoe didn't accurately depict what I received, in that one detail. Otherwise, ""the shoe fits."" So I am wearing it.",A bit pointier toe than depicted...,1462924800,,
2728,5,False,"05 10, 2016",A22WG2NE4D47UM,B010RRWKT4,"{'Size:': ' 9 M US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,These are the most comfortable shoes I've used for working out. Extremely light weight and flexible. Loved them so much I purchased two more pair in different colors.,Best shoes ever!!!,1462838400,,
2729,5,True,"05 9, 2016",A1SC6HVU28ND3D,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sarah,Very comfortable and looks great!,Five Stars,1462752000,,
2730,5,True,"05 8, 2016",AJDH2WVLX79KA,B010RRWKT4,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",brookelynne,Love this shoes so comfy and great very everyday use. Runs big,Fits wonderful,1462665600,,
2731,4,True,"05 7, 2016",AVHVZJ5HB6FSK,B010RRWKT4,"{'Size:': ' 12 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",calacas,Nice looking and fit nice,Four Stars,1462579200,,
2732,4,True,"05 4, 2016",AG8MPE8CQAPM7,B010RRWKT4,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",MerryM,"I am a recess aide and on my feet all day long. I tried these shoes on in the store before purchasing them on Amazon. They are very lightweight and comfortable. I was surprised how great they felt. I haven't had a pair of Nikes since Nike shoxs came out. They are so much more lightweight than those. I wore them an entire day the first day and had no problems. The second day; however, I got a pain in my hip to the point where I started limping. As soon as I got home and took them off, the pain was gone the rest of the evening. I'm only 30 by the way. Nothing else in my daily routine changed except wearing these shoes two days in a row. I don't understand why it would make my hip hurt since they are comfortable on my feet, but I'm sure that was the problem. I wore different shoes today and had no pain. I don't think as much as I am on my feet I will be able to wear them an extended amount of time. I will have to rotate wearing them every other day. For normal wear, I believe, people will be fine. I am literally walking or standing six hours a day straight.

**UPDATE: So, initially after wearing them, I had hip pain after wearing them. I don't know if they just needed to be broken in, but I wear them all the time now and have not experienced any pain since the first couple times of wearing them. They are comfortable, and I love them even more now.",Comfortable and lightweight,1462320000,20.0,
2733,5,True,"05 4, 2016",A1AWX0M8R6A2I1,B010RRWKT4,"{'Size:': ' 12 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",CBP,Perfict fit for me. Great looking shoes at a great price.,nice,1462320000,,
2734,5,True,"04 23, 2016",AT5OQFDS6PEE1,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",H. Heckstall,The sneakers are very comfortable and fit to size.,Five Stars,1461369600,,
2735,5,True,"04 21, 2016",AOFQAZVA6Q6E7,B010RRWKT4,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",D. Resendes,"I've had these shoes for about a week now and have so far enjoyed using them. Considering the fact that I have wide feet, the shoes are slightly tight. However, it doesn't feel uncomfortable nor does it bothers me as I use them throughout my workouts. I know some people personally like when the shoes are a bit tighter or a bit looser so it's all in personal preference.",Wide Feet so Somewhat Tight,1461196800,3.0,
2736,4,True,"04 20, 2016",A2C6XHB0AEBNEG,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I really like them!,Four Stars,1461110400,,
2737,4,True,"04 19, 2016",A3UMNRR89DIZRM,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Good light weight shoe...had to add insole for more support.,Four Stars,1461024000,2.0,
2738,5,True,"04 18, 2016",AZRZ2FB7CFNOE,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Catherine Uribe,I love my tennis shoes,Five Stars,1460937600,,
2739,3,True,"04 4, 2016",A4M7JTCBXRAT3,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Micki from FL,"This is a shoe I will wear with black dress pants or jeans when I need comfort and a little style, but I am not impressed.  This is a very flimsy shoe with little support at all.  Not like any Nike I've ever purchased in the past.  It looks nice, but it's not comfortable.","LOOKS GOOD, FEELS ICKY!",1459728000,2.0,
2740,5,True,"03 28, 2016",A1WVSBL8J4ZESK,B014IBJKNO,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",Magu,Excelente,Five Stars,1459123200,,
2741,2,True,"03 28, 2016",A2GJUMX0CRHLIN,B014IBJKNO,"{'Size:': ' 13 M US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",Amazon Customer,"These shoes are poorly constructed and I don't expect them to last more that one summer.  Would not recommend, and will not order another Nike downshifter series again",Cheap,1459123200,,
2742,4,True,"03 24, 2016",A3KAX5RZ4XH9L7,B014IBJKNO,"{'Size:': ' 9 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",initialkl,"For the price I spent on the pair of shoes, I'd say it's as good as expected.
It's comfortable and doesn't hurt my feet when I run.",Pretty comfortable pair of running shoes,1458777600,,
2743,3,True,"03 23, 2016",A2YI41MCJB2QCV,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Elizabeth Gravesen,I always get a half size up in my tennis shoes. For some reason these feel to big in the heel area and wide.,I always get a half size up in my tennis ...,1458691200,7.0,
2744,5,True,"03 20, 2016",A3ONF0JD2UBP54,B014IBJKNO,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Denise L Woodruff,Put them on and walked 3 hours with no problem! Love them! So light feeling,Love them! So light feeling,1458432000,,
2745,5,True,"03 18, 2016",A3R09ZAUTB2PUU,B014IBJKNO,"{'Size:': ' 10.5 M US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",ely concepcion,excelente,Five Stars,1458259200,,
2746,4,True,"03 16, 2016",A3P1MRTMU7EH0D,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amy S.,"The shoes fit well in the arch area. They are a little wider in the toe area of the shoe, you feel like you have a lot of room. This does not make the shoe uncomfortable, just had to get used to it. Love the shoe.",you feel like you have a lot of room,1458086400,,
2747,5,True,"03 13, 2016",ATS6HOUGOVX0D,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"Tried them on in a store before buying online so I knew they'd fit good. Overall I was looking for a durable cross training shoe that would hold up to my rigorous training and these have been great so far. They are really light and comfortable. Most importantly for me they have grips on the bottoms so my feet don't slide out from under me while doing planks, push-ups, etc. Highly satisfied with this purchase.",Exactly What I Was Looking For,1457827200,22.0,
2748,5,True,"03 6, 2016",A12AWD9L3DD93E,B014IBJKNO,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,I recommend that!,Five Stars,1457222400,,
2749,5,True,"03 2, 2016",A1D6THAJG4XGSP,B014IBJKNO,"{'Size:': ' 13 M US', 'Color:': ' Cool Grey/Team Orange/White/Metallic Platinum'}",Shoppermom,"My son likes these, and this is the 2nd pair he's worn.","Good shoes, tolerable price.",1456876800,,
2750,5,True,"07 5, 2018",A3331XPWE0QR9O,B014IBJKNO,"{'Size:': ' 7 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Renee,I love this shoes they are so comfortable,Five Stars,1530748800,,
2751,5,True,"07 4, 2018",A1DHIMM5SZGIIL,B014IBJKNO,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Ang,I absolutely LOVE these shoes. These are my absolute favorite. So light and comfortable. These are actually my 2nd pair. I am still wearing my 1st pair after 2 years and they look good still. I am just afraid they are going to disappear and I want a back up pair for when my 1st pair wears out. These have been the best shoes I've owned!,I absolutely LOVE these shoes,1530662400,,
2752,5,True,"07 2, 2018",A2077NII5H62R2,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Green Glow/Seaweed - Hasta - White'}",Amazon Customer,Perfect fit!,Five Stars,1530489600,,
2753,5,True,"06 28, 2018",A2IBS6PIPAGAB5,B014IBJKNO,"{'Size:': ' 5 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",J. Avila,My favorite cross trainers!,Comfortable,1530144000,,
2754,5,True,"06 25, 2018",A1GTC5EVSJNCQ8,B014IBJKNO,"{'Size:': ' 8 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Amazon Customer,Love them fit perfect,Five Stars,1529884800,,
2755,5,True,"06 20, 2018",A311XHHLM12MUT,B014IBJKNO,"{'Size:': ' 9 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Peter,Favorite Nike shoe ever! The flex sole is excellent for someone like me who loves the free feeling of sandals or being barefoot. These move effortlessly with the bend of my foot. I've worn these for multiple activities and I've had no foot or ankle pain. The white/green/dark grey color goes with so many outfits and the mesh breathes perfectly on hot summer days. Highly recommend!,Love them!,1529452800,2.0,
2756,5,True,"06 16, 2018",A135SGOQMVWABQ,B014IBJKNO,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Susan,"I wear these everyday to work, the gym, etc.",Five Stars,1529107200,,
2757,5,True,"06 3, 2018",A3H6A9RH9LN2LJ,B014IBJKNO,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Lea M,"Love these shoes! Great fit, very light weight.",Five Stars,1527984000,,
2758,5,True,"05 22, 2018",A1T708NWV60HSO,B014IBJKNO,"{'Size:': ' 6 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Beatrice Garcia,"Super comfortable and fit my small feet perfectly. I have flat feet so a lot of shoes are not comfortable for long periods of time. I can wear the shoe all day long and they are super comfortable. They are light colored so any dirt will be seen right away, but they are easy to clean compared to other shoes Ive had. Would definitely buy another pair in a different color.",LOVE my new sneakers!,1526947200,2.0,
2759,5,True,"05 16, 2018",ASECGGNQIT2RN,B014IBJKNO,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Debra DeGrand,Love these shoes!,Very confortable!,1526428800,,
2760,5,True,"05 16, 2018",A39LISAY8SNHM,B014IBJKNO,"{'Size:': ' 10.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",k,Comfortable,Five Stars,1526428800,,
2761,3,True,"05 15, 2018",A1A8RABZPTD7HL,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Amazon Customer,Fit fine...did not like color in person,Three Stars,1526342400,,
2762,3,True,"05 15, 2018",A2BM6XH033ZQ3I,B014IBJKNO,"{'Size:': ' 9 M US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",amazonuser,The shoe is too large. When you do lunges it hurts the heel. The shoe size from a local store is the size I ordered from Amazon however the size or fitting seems to be large,somewhat large fit,1526342400,,
2763,5,True,"05 5, 2018",A2N97FVE233YZ4,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Green Glow/Seaweed - Hasta - White'}",GadgetDiva,Really great for walking I'm very glad I got these and the color is fun,Five Stars,1525478400,,
2764,5,True,"05 3, 2018",A2YIR9LKJO8W37,B014IBJKNO,"{'Size:': ' 8 M US', 'Color:': ' Grey'}",Hair_bear_xo,Love these shoes. My feet feel so much better. Lots of padding and light enough to run in.,Five Stars,1525305600,,
2765,3,True,"04 30, 2018",A3NAUSUOBMW1XH,B014IBJKNO,"{'Size:': ' 12 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Amazon Customer,ok but too big,Three Stars,1525046400,,
2766,5,True,"04 26, 2018",AHZ8GGXF4BCNP,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' Pure Platinum/Blue Glow/Wolf Grey'}",Melissa Williams,Love these shoes.. they are so comfortable.,Five Stars,1524700800,,
2767,5,True,"04 24, 2018",A1OWUKMLTHKYG,B014IBJKNO,"{'Size:': ' 9.5 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Alison,"In really like these. I wear between a 9-9.5 womens, I got the 9.5 and they fit perfectly. They are light weight but have good support. I will buy another pair.",Great Shoe,1524528000,,
